sample_id,legacy_test_sample_id,orig_index,tissue_name,gt_instance_count,gt_empty,density_bin,prediction_status,included_E1,included_E2,included_E3,pred_instance_count,bpq,dq,sq,aji_kumar,aji_plus,dice,tp,fp,fn,matched_iou_sum,fn_merged,fn_complex,fn_true_miss,fn_low_iou,fp_split,fp_complex,fp_spurious,fp_low_iou
fold3_0002118,sa_0006958,2118,Head & Neck,23,0,"[10,25)",AVAILABLE,1,1,1,14,0.6014101736252453,0.7567567567567568,0.7947205865762169,0.607833076791517,0.6180124223602484,0.8194648300779045,14,0,9,11.126089006787623,1,0,8,0,0,0,0,0
fold3_0002119,sa_0006959,2119,Head & Neck,32,0,"[25,50)",AVAILABLE,1,1,1,22,0.5958448574342927,0.7037037037037037,0.8467269026697843,0.541095890410959,0.5478612575070474,0.8006968089318236,19,3,13,16.087811997452807,3,0,10,0,0,0,3,0
fold3_0002120,sa_0006960,2120,Head & Neck,32,0,"[25,50)",AVAILABLE,1,1,1,24,0.6743622917108956,0.7857142857142857,0.8582792803593217,0.6407042123698037,0.6407042123698037,0.7810112359550562,22,2,10,18.882145026184357,0,0,10,0,0,0,2,0
fold3_0002121,sa_0006961,2121,Head & Neck,4,0,"[1,10)",AVAILABLE,1,1,1,4,0.8218558897891421,1.0,0.8218558897891421,0.8231488138030194,0.8231488138030194,0.9029968454258676,4,0,0,3.2874243810124586,0,0,0,0,0,0,0,0
fold3_0002122,sa_0006962,2122,Head & Neck,7,0,"[1,10)",AVAILABLE,1,1,1,6,0.7514609198234938,0.9230769230769231,0.8140826631421183,0.7122955784373107,0.7122955784373107,0.8319773611602406,6,0,1,4.884496792935373,0,0,1,0,0,0,0,0
fold3_0002123,NOT_FOUND,2123,Head & Neck,0,1,"[0,1)",NOT_EVALUATED,0,0,0,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
fold3_0002124,NOT_FOUND,2124,Head & Neck,0,1,"[0,1)",NOT_EVALUATED,0,0,0,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
fold3_0002125,sa_0006963,2125,Head & Neck,32,0,"[25,50)",AVAILABLE,1,1,1,19,0.599079177192395,0.7058823529411765,0.8486955010225595,0.610379016064257,0.6132734185966126,0.834933150497086,18,1,14,15.276519867101573,1,1,11,1,0,0,0,1
fold3_0002126,sa_0006964,2126,Head & Neck,33,0,"[25,50)",AVAILABLE,1,1,1,24,0.7193516309566833,0.8421052631578947,0.8542300617610615,0.7180265654648956,0.7215772247267338,0.8822885839834992,24,0,9,20.50152233649554,1,0,8,0,0,0,0,0
fold3_0002127,sa_0006965,2127,Head & Neck,30,0,"[25,50)",AVAILABLE,1,1,1,22,0.5497764974364563,0.6538461538461539,0.8408346431381096,0.6040026984483922,0.5979795998430757,0.8528816055974958,17,5,13,14.294189774182508,2,0,9,2,3,0,1,1
fold3_0002128,sa_0006966,2128,Head & Neck,36,0,"[25,50)",AVAILABLE,1,1,1,24,0.6722922011565284,0.7666666666666667,0.8769028710737327,0.7309937640971209,0.737567446815823,0.8777245935361367,23,1,13,20.168766911598723,1,0,12,0,1,0,0,0
fold3_0002129,sa_0006967,2129,Head & Neck,39,0,"[25,50)",AVAILABLE,1,1,1,21,0.5834405112339767,0.6666666666666666,0.875160766850965,0.6032553702044002,0.6393767796013693,0.8144100542523711,20,1,19,17.503216212180067,3,0,15,1,0,0,0,1
fold3_0002130,sa_0006968,2130,Head & Neck,36,0,"[25,50)",AVAILABLE,1,1,1,27,0.6700099127298628,0.7301587301587301,0.9176222717822035,0.6321821279231842,0.6786322188449848,0.8869936806272294,23,4,13,21.105313168612952,8,0,5,0,0,0,1,3
fold3_0002131,sa_0006969,2131,Head & Neck,29,0,"[25,50)",AVAILABLE,1,1,1,20,0.5131335803704593,0.6122448979591837,0.8381181812717502,0.5801555326524875,0.6032538073704454,0.8045388231479981,15,5,14,12.571773557194433,4,0,9,1,0,0,2,3
fold3_0002132,sa_0006970,2132,Kidney,2,0,"[1,10)",AVAILABLE,1,1,1,5,0.45620647609068654,0.5714285714285714,0.7983613331587015,0.5457330415754923,0.5457330415754923,0.7061155152887882,2,3,0,1.5967234646787363,0,0,0,0,0,0,3,0
fold3_0002133,sa_0006971,2133,Kidney,17,0,"[10,25)",AVAILABLE,1,1,1,14,0.5160373847246518,0.5806451612903226,0.8887310514702336,0.5071775874044918,0.5458095524181436,0.8513408472600078,9,5,8,7.998580351963152,7,0,1,0,0,0,2,3
fold3_0002134,sa_0006972,2134,Kidney,21,0,"[10,25)",AVAILABLE,1,1,1,15,0.6530082416266028,0.7222222222222222,0.9041652576368345,0.6731407869578343,0.7038546640270176,0.9143599207162874,13,2,8,11.754149253444107,5,0,3,0,0,0,0,2
fold3_0002135,sa_0006973,2135,Kidney,16,0,"[10,25)",AVAILABLE,1,1,1,13,0.6751549169374711,0.8275862068965517,0.8158121912994443,0.6940474538642986,0.7162203286670724,0.8869580636581257,12,1,4,9.789747111405521,3,0,1,0,0,0,0,1
fold3_0002136,sa_0006974,2136,Kidney,14,0,"[10,25)",AVAILABLE,1,1,1,16,0.7973459584191053,0.9333333333333333,0.8542992411633271,0.8015402843601895,0.8015402843601895,0.8898388687931601,14,2,0,11.96019023058582,0,0,0,0,0,0,2,0
fold3_0002137,sa_0006975,2137,Kidney,1,0,"[1,10)",AVAILABLE,1,1,1,1,0.8358200597023284,1.0,0.8358200597023284,0.835820895522388,0.835820895522388,0.9105691056910569,1,0,0,0.835820895522388,0,0,0,0,0,0,0,0
